timestamp,cpu_usage,api_latency,error_rate,disk_io,anomaly
2026-04-24 19:57:12.486559,44.0,277.5,2.519676860394433,317.09999999999997,0
2026-04-24 19:58:12.486559,57.599999999999994,159.0,3.029678108235374,343.7,1
2026-04-24 19:59:12.486559,42.0,295.0,2.6154700734632375,232.39999999999998,0
2026-04-24 20:00:12.486559,66.0,151.5,0.9180970841029334,171.0,0
2026-04-24 20:01:12.486559,71.0,161.0,3.637920883150364,344.4,0
2026-04-24 20:02:12.486559,78.0,159.0,2.7501454570703183,203.0,0
2026-04-24 20:03:12.486559,46.0,200.5,7.229348892933214,216.0,0
2026-04-24 20:04:12.486559,47.0,266.5,6.892202680131813,282.09999999999997,0
2026-04-24 20:05:12.486559,46.0,195.5,7.320593297991799,172.0,0
2026-04-24 20:06:12.486559,62.0,217.0,7.785917100260486,266.0,0
2026-04-24 20:07:12.486559,60.0,222.0,7.159412153330445,300.29999999999995,0
2026-04-24 20:08:12.486559,60.0,194.0,2.4684225298293194,191.0,0
2026-04-24 20:09:12.486559,70.0,165.0,2.3832144446248495,120.0,0
2026-04-24 20:10:12.486559,77.0,238.0,2.0461179954388458,245.0,0
2026-04-24 20:11:12.486559,62.0,295.5,2.797270082035783,129.0,0
2026-04-24 20:12:12.486559,62.0,277.0,4.703817548906442,284.0,0
2026-04-24 20:13:12.486559,55.199999999999996,225.0,7.200433628291413,226.0,1
2026-04-24 20:14:12.486559,80.0,284.0,3.916783040467072,251.0,0
2026-04-24 20:15:12.486559,63.0,189.5,4.444790868252158,158.0,0
2026-04-24 20:16:12.486559,47.0,281.0,2.003114894959266,297.5,0
2026-04-24 20:17:12.486559,62.0,179.5,5.192761046308559,145.0,0
2026-04-24 20:18:12.486559,72.0,267.5,6.484853431908021,244.99999999999997,0
2026-04-24 20:19:12.486559,47.0,258.0,2.759868401567633,333.9,0
2026-04-24 20:20:12.486559,69.0,180.5,3.5092573787183614,329.7,0
2026-04-24 20:21:12.486559,66.0,205.0,2.9812447786277065,265.0,0
2026-04-24 20:22:12.486559,57.599999999999994,119.0,7.590421352149289,317.79999999999995,1
2026-04-24 20:23:12.486559,60.0,254.0,5.701477136604068,210.0,0
2026-04-24 20:24:12.486559,66.0,252.0,4.70856074600794,187.0,0
2026-04-24 20:25:12.486559,64.0,223.0,7.531719269304538,216.29999999999998,0
2026-04-24 20:26:12.486559,70.0,178.0,3.5874677200780685,269.0,0
2026-04-24 20:27:12.486559,72.0,253.0,4.725971315886212,300.29999999999995,0
2026-04-24 20:28:12.486559,63.0,224.0,3.782891471549852,301.0,0
2026-04-24 20:29:12.486559,90.0,152.5,3.0476377030157664,210.0,0
2026-04-24 20:30:12.486559,74.0,155.0,7.472226884135934,137.0,0
2026-04-24 20:31:12.486559,58.0,236.0,5.912264347625216,135.0,0
2026-04-24 20:32:12.486559,83.0,281.0,5.309833276436264,317.79999999999995,0
2026-04-24 20:33:12.486559,63.0,136.0,2.907227017385841,225.39999999999998,0
2026-04-24 20:34:12.486559,55.199999999999996,245.5,7.1383813554473665,221.89999999999998,0
2026-04-24 20:35:12.486559,58.0,285.0,5.143539974641188,126.0,0
2026-04-24 20:36:12.486559,65.0,181.0,6.642071890953099,202.0,0
2026-04-24 20:37:12.486559,46.0,189.5,6.87019742804495,164.0,0
2026-04-24 20:38:12.486559,40.0,289.0,7.643367636310984,179.0,1
2026-04-24 20:39:12.486559,51.0,251.5,6.800883018084569,334.59999999999997,0
2026-04-24 20:40:12.486559,58.199999999999996,270.5,5.340869215583829,291.9,0
2026-04-24 20:41:12.486559,70.0,159.5,0.4232387246222457,148.0,0
2026-04-24 20:42:12.486559,76.0,220.5,6.926502640104589,257.0,0
2026-04-24 20:43:12.486559,71.0,216.5,7.660644207547325,257.0,0
2026-04-24 20:44:12.486559,48.0,286.0,0.7634390684624726,120.0,1
2026-04-24 20:45:12.486559,55.0,202.0,2.8920367322623686,246.39999999999998,0
2026-04-24 20:46:12.486559,44.0,214.5,3.932065551120008,130.0,0
2026-04-24 20:47:12.486559,46.0,264.0,4.981224249963391,113.0,0
2026-04-24 20:48:12.486559,62.0,188.5,6.992149673604598,322.7,0
2026-04-24 20:49:12.486559,57.0,260.0,7.701141272982099,280.0,1
2026-04-24 20:50:12.486559,50.0,236.0,0.7493411764708324,146.0,0
2026-04-24 20:51:12.486559,65.0,160.0,6.920916669469673,165.0,0
2026-04-24 20:52:12.486559,77.0,243.0,5.982871794746768,256.0,0
2026-04-24 20:53:12.486559,76.0,155.0,7.370083693694989,254.0,0
2026-04-24 20:54:12.486559,42.0,115.0,3.605482243744236,254.0,1
2026-04-24 20:55:12.486559,49.0,210.0,0.2646838246697647,282.09999999999997,1
2026-04-24 20:56:12.486559,61.0,185.5,6.652166827164397,246.0,0
2026-04-24 20:57:12.486559,46.0,173.0,4.275257213823593,230.0,0
2026-04-24 20:58:12.486559,78.0,278.5,2.723823091018196,216.0,0
2026-04-24 20:59:12.486559,68.0,295.5,3.0644654629970733,204.0,0
2026-04-24 21:00:12.486559,65.0,280.0,2.57826407491645,331.79999999999995,0
2026-04-24 21:01:12.486559,66.0,223.5,6.402722344549263,290.5,0
2026-04-24 21:02:12.486559,58.8,253.0,6.225716952931575,291.9,0
2026-04-24 21:03:12.486559,81.0,224.5,6.2772109498011295,321.29999999999995,0
2026-04-24 21:04:12.486559,60.0,208.5,5.880970336803642,141.0,0
2026-04-24 21:05:12.486559,47.0,199.5,3.195790319417786,331.09999999999997,0
2026-04-24 21:06:12.486559,69.0,152.0,6.372317270792216,277.9,0
2026-04-24 21:07:12.486559,77.0,265.0,4.412713339814579,221.2,0
2026-04-24 21:08:12.486559,61.0,265.5,4.428715179694201,343.0,0
2026-04-24 21:09:12.486559,48.0,215.0,4.335417049095823,328.29999999999995,0
2026-04-24 21:10:12.486559,64.0,248.5,5.369114511900334,324.79999999999995,0
2026-04-24 21:11:12.486559,59.0,240.0,4.306221241067604,288.4,0
2026-04-24 21:12:12.486559,67.0,278.0,3.4637965630010448,226.0,0
2026-04-24 21:13:12.486559,63.0,211.5,7.636133562933719,108.0,0
2026-04-24 21:14:12.486559,69.0,151.5,5.268600176944837,210.0,0
2026-04-24 21:15:12.486559,75.0,179.5,3.293874436751474,339.5,0
2026-04-24 21:16:12.486559,57.0,155.0,3.702722609878235,146.0,0
2026-04-24 21:17:12.486559,79.0,211.0,4.609962907246603,238.0,0
2026-04-24 21:18:12.486559,64.0,105.0,5.104700083084485,230.29999999999998,0
2026-04-24 21:19:12.486559,69.0,176.0,4.827485578962906,237.0,0
2026-04-24 21:20:12.486559,70.0,192.0,1.5157580567557671,258.3,0
2026-04-24 21:21:12.486559,46.0,166.5,3.401268550925338,114.0,0
2026-04-24 21:22:12.486559,55.0,177.5,4.7740561346284585,104.0,0
2026-04-24 21:23:12.486559,60.0,194.5,2.826247339939795,256.9,0
2026-04-24 21:24:12.486559,66.0,211.0,7.926366433138717,182.0,0
2026-04-24 21:25:12.486559,60.0,134.0,3.5274627146678563,271.0,0
2026-04-24 21:26:12.486559,59.4,224.0,2.9516823492154005,118.0,1
2026-04-24 21:27:12.486559,48.0,257.0,7.270541112384973,246.39999999999998,0
2026-04-24 21:28:12.486559,74.0,174.0,2.091299445448278,221.89999999999998,0
2026-04-24 21:29:12.486559,84.0,233.0,6.002909274638187,255.49999999999997,0
2026-04-24 21:30:12.486559,43.0,271.0,1.1292534745590044,251.99999999999997,0
2026-04-24 21:31:12.486559,58.199999999999996,186.0,4.837887701860732,163.0,0
2026-04-24 21:32:12.486559,82.0,237.5,6.658602190215348,274.4,0
2026-04-24 21:33:12.486559,64.0,205.5,6.6501936253481775,173.0,0
2026-04-24 21:34:12.486559,79.0,178.5,4.410450532916394,284.9,0
2026-04-24 21:35:12.486559,43.0,221.0,3.279680509803228,235.89999999999998,0
2026-04-24 21:36:12.486559,75.0,235.5,6.188773913437206,173.0,0
2026-04-24 21:37:12.486559,53.0,219.5,5.921886526591432,125.0,0
2026-04-24 21:38:12.486559,54.0,292.0,7.884163097707152,232.39999999999998,0
2026-04-24 21:39:12.486559,40.0,281.0,4.636015163096716,236.6,0
2026-04-24 21:40:12.486559,76.0,130.0,1.2343931712909728,189.0,1
2026-04-24 21:41:12.486559,71.0,254.0,4.618781408272848,128.0,0
2026-04-24 21:42:12.486559,80.0,244.0,2.331079726029057,336.0,0
2026-04-24 21:43:12.486559,47.0,215.0,3.497808920860651,133.0,0
2026-04-24 21:44:12.486559,65.0,282.0,2.337052969630742,122.0,0
2026-04-24 21:45:12.486559,47.0,214.0,6.043639219586574,212.79999999999998,0
2026-04-24 21:46:12.486559,58.0,253.0,5.2704654491291665,242.0,0
2026-04-24 21:47:12.486559,75.0,203.0,2.0279008144091217,220.0,0
2026-04-24 21:48:12.486559,62.0,210.0,0.2086092544344264,153.0,0
2026-04-24 21:49:12.486559,68.0,254.0,1.403910178593919,218.0,0
2026-04-24 21:50:12.486559,70.0,150.5,5.0975247775728505,296.0,0
2026-04-24 21:51:12.486559,81.0,240.0,4.588376490537027,292.59999999999997,0
2026-04-24 21:52:12.486559,52.0,201.5,5.677457298294357,223.29999999999998,0
2026-04-24 21:53:12.486559,60.0,295.5,5.839709234775373,297.5,0
2026-04-24 21:54:12.486559,69.0,176.0,4.915221674600727,319.2,0
2026-04-24 21:55:12.486559,49.0,231.0,2.3453706762553495,214.2,0
2026-04-24 21:56:12.486559,69.0,200.0,7.645949595737665,296.79999999999995,0
2026-04-24 21:57:12.486559,62.0,286.5,3.951950047810069,236.6,0
2026-04-24 21:58:12.486559,54.6,200.0,6.780006771646493,323.4,1
2026-04-24 21:59:12.486559,61.0,293.0,2.2896301807384756,145.0,0
2026-04-24 22:00:12.486559,52.0,151.0,5.635258480888265,282.79999999999995,0
2026-04-24 22:01:12.486559,41.0,235.0,5.917741575681671,247.0,0
2026-04-24 22:02:12.486559,71.0,185.0,5.689072524316759,340.9,0
2026-04-24 22:03:12.486559,76.0,263.5,0.6779379797570506,296.09999999999997,0
2026-04-24 22:04:12.486559,73.0,228.5,5.43409344232472,336.0,0
2026-04-24 22:05:12.486559,76.0,192.5,4.4943021102490945,291.9,0
2026-04-24 22:06:12.486559,71.0,197.0,2.6783697756794673,104.0,0
2026-04-24 22:07:12.486559,70.0,264.5,6.919778747635146,256.9,0
2026-04-24 22:08:12.486559,57.599999999999994,161.0,2.6834689207557028,310.09999999999997,1
2026-04-24 22:09:12.486559,57.0,164.0,6.553831579907828,145.0,0
2026-04-24 22:10:12.486559,65.0,164.0,3.0303930405099346,345.09999999999997,0
2026-04-24 22:11:12.486559,79.0,260.5,3.7987832647005106,209.0,0
2026-04-24 22:12:12.486559,58.8,117.0,2.088914306771895,239.39999999999998,1
2026-04-24 22:13:12.486559,50.0,126.0,6.604445701409969,302.4,0
2026-04-24 22:14:12.486559,57.0,199.5,4.3100338945078756,179.0,0
2026-04-24 22:15:12.486559,65.0,260.0,2.463358885361562,178.0,0
2026-04-24 22:16:12.486559,73.0,193.0,3.731717904587359,223.0,0
2026-04-24 22:17:12.486559,58.0,283.5,5.540814989569991,236.6,0
2026-04-24 22:18:12.486559,65.0,272.0,3.7349582660057075,315.7,0
2026-04-24 22:19:12.486559,74.0,237.0,4.149173827285764,116.0,0
2026-04-24 22:20:12.486559,70.0,152.0,6.7770009781329,144.0,0
2026-04-24 22:21:12.486559,57.0,183.5,4.322891639120378,123.0,0
2026-04-24 22:22:12.486559,62.0,182.0,5.943186043487732,268.0,0
2026-04-24 22:23:12.486559,41.0,261.0,3.79252727092073,156.0,0
2026-04-24 22:24:12.486559,58.199999999999996,237.0,3.091353276467128,242.0,0
2026-04-24 22:25:12.486559,53.0,177.0,4.609391023537448,180.0,0
2026-04-24 22:26:12.486559,51.0,292.5,2.8926534457242363,317.09999999999997,0
2026-04-24 22:27:12.486559,64.0,103.0,2.554272222863161,180.0,1
2026-04-24 22:28:12.486559,56.0,180.5,2.5865493556240904,176.0,0
2026-04-24 22:29:12.486559,43.0,249.0,2.18746820859657,315.7,0
2026-04-24 22:30:12.486559,81.0,160.0,2.2688827223103325,216.29999999999998,0
2026-04-24 22:31:12.486559,41.0,258.0,5.937543635608382,278.0,0
2026-04-24 22:32:12.486559,60.0,231.5,7.343156465265226,140.0,0
2026-04-24 22:33:12.486559,57.0,248.0,2.961086991634399,235.0,0
2026-04-24 22:34:12.486559,72.0,228.5,5.166202586746444,104.0,0
2026-04-24 22:35:12.486559,56.4,126.0,5.483241690908947,228.0,1
2026-04-24 22:36:12.486559,68.0,287.0,2.8643122691155423,302.4,0
2026-04-24 22:37:12.486559,62.0,254.5,5.868025832215295,291.0,0
2026-04-24 22:38:12.486559,48.0,263.0,0.1070573383626549,287.0,1
2026-04-24 22:39:12.486559,64.0,281.5,7.766616067215314,308.0,0
2026-04-24 22:40:12.486559,54.0,193.5,2.825501061884374,276.5,0
2026-04-24 22:41:12.486559,68.0,228.0,6.799210957756074,249.2,0
2026-04-24 22:42:12.486559,65.0,274.0,3.9729038785295416,216.29999999999998,0
2026-04-24 22:43:12.486559,64.0,230.5,2.47738258574059,106.0,0
2026-04-24 22:44:12.486559,82.0,281.0,5.765565935042093,110.0,0
2026-04-24 22:45:12.486559,90.0,241.0,5.408021705048904,238.7,0
2026-04-24 22:46:12.486559,49.0,220.0,5.805997838737328,247.1,0
2026-04-24 22:47:12.486559,77.0,217.5,5.8375119053053375,146.0,0
2026-04-24 22:48:12.486559,74.0,187.0,6.914560264514299,132.0,0
2026-04-24 22:49:12.486559,55.0,284.5,0.1730353549057595,245.0,1
2026-04-24 22:50:12.486559,47.0,170.5,7.0388136191056665,252.0,0
2026-04-24 22:51:12.486559,74.0,157.0,5.67590105769072,319.9,0
2026-04-24 22:52:12.486559,80.0,260.0,7.095259162073481,310.09999999999997,0
2026-04-24 22:53:12.486559,57.0,272.0,0.5741853900452054,270.2,0
2026-04-24 22:54:12.486559,90.0,225.0,6.706369602167896,101.0,1
2026-04-24 22:55:12.486559,51.0,160.5,4.757571250733945,232.39999999999998,0
2026-04-24 22:56:12.486559,79.0,260.0,3.4346482318114626,271.0,0
2026-04-24 22:57:12.486559,58.8,163.5,6.566910912855199,250.6,0
2026-04-24 22:58:12.486559,56.4,222.0,2.329327003620655,209.0,0
2026-04-24 22:59:12.486559,55.0,200.5,3.028771992566715,210.0,0
2026-04-24 23:00:12.486559,64.0,232.0,3.3438713913938845,297.0,0
2026-04-24 23:01:12.486559,46.0,280.5,7.129761364564121,337.4,0
2026-04-24 23:02:12.486559,67.0,104.0,5.361604896577872,259.7,0
2026-04-24 23:03:12.486559,58.0,178.5,7.064765218272943,198.0,0
2026-04-24 23:04:12.486559,50.0,117.0,4.7768483146786425,339.5,0
2026-04-24 23:05:12.486559,62.0,164.5,6.179411507712937,301.0,0
2026-04-24 23:06:12.486559,72.0,208.5,1.391817765088943,286.29999999999995,0
2026-04-24 23:07:12.486559,60.0,179.0,6.429390521338291,274.4,0
2026-04-24 23:08:12.486559,51.0,170.5,1.5745884904564988,201.0,0
2026-04-24 23:09:12.486559,79.0,174.0,3.5946042418852073,297.5,0
2026-04-24 23:10:12.486559,80.0,258.0,3.235289382661064,255.49999999999997,0
2026-04-24 23:11:12.486559,70.0,268.0,6.074675720286533,251.99999999999997,0
2026-04-24 23:12:12.486559,62.0,157.5,1.8844122019379368,226.0,0
2026-04-24 23:13:12.486559,62.0,170.0,3.2115468470047794,141.0,0
2026-04-24 23:14:12.486559,47.0,217.0,3.402075011593339,124.0,0
2026-04-24 23:15:12.486559,59.4,183.0,0.1849044357935425,118.0,1
2026-04-24 23:16:12.486559,64.0,272.0,3.8350142678032073,236.6,0
2026-04-24 23:17:12.486559,53.0,157.5,4.0128250824669625,230.99999999999997,0
2026-04-24 23:18:12.486559,51.0,208.0,2.86441023409537,257.59999999999997,0
2026-04-24 23:19:12.486559,62.0,292.0,7.74473581450291,139.0,0
2026-04-24 23:20:12.486559,54.0,223.0,4.166777905572843,343.0,0
2026-04-24 23:21:12.486559,52.0,295.0,0.4261638017159841,331.79999999999995,1
2026-04-24 23:22:12.486559,72.0,111.0,6.130959591520906,207.0,0
2026-04-24 23:23:12.486559,81.0,141.0,4.686701907526018,217.0,0
2026-04-24 23:24:12.486559,41.0,157.0,6.852802113309463,116.0,0
2026-04-24 23:25:12.486559,45.0,227.5,4.214791094959279,261.09999999999997,0
2026-04-24 23:26:12.486559,72.0,265.5,6.5360816224582825,199.0,0
2026-04-24 23:27:12.486559,65.0,265.5,6.371001357437303,273.0,0
2026-04-24 23:28:12.486559,59.4,187.0,7.395549222429316,140.0,1
2026-04-24 23:29:12.486559,54.0,207.5,7.558155494251581,265.0,0
2026-04-24 23:30:12.486559,81.0,271.5,2.6727674928723344,331.79999999999995,0
2026-04-24 23:31:12.486559,49.0,213.0,2.7046504965176115,233.79999999999998,0
2026-04-24 23:32:12.486559,41.0,170.0,5.649026145437832,212.1,0
2026-04-24 23:33:12.486559,76.0,241.0,2.6204781194539537,235.2,0
2026-04-24 23:34:12.486559,56.0,196.0,2.2221252345990616,256.2,0
2026-04-24 23:35:12.486559,44.0,202.5,7.244901548724771,115.0,0
2026-04-24 23:36:12.486559,66.0,215.0,7.621183774123465,116.0,0
2026-04-24 23:37:12.486559,54.0,223.0,0.944087194027614,126.0,0
2026-04-24 23:38:12.486559,44.0,159.0,5.6131875596749605,226.1,0
2026-04-24 23:39:12.486559,58.8,211.5,4.879181539501021,337.4,0
2026-04-24 23:40:12.486559,41.0,151.0,7.57107797355187,246.0,0
2026-04-24 23:41:12.486559,44.0,273.5,3.6986114222995905,338.79999999999995,0
2026-04-24 23:42:12.486559,61.0,238.5,3.5886387657286996,246.0,0
2026-04-24 23:43:12.486559,77.0,116.0,0.9083267521646676,288.0,1
